red,idx,nodo_u,nodo_v
espana,1989,Vejer de la Frontera,Villar de Olalla
espana,1990,Venta del Moro,Villafranca de los Caballeros
espana,1991,Vera,Villanueva del Fresno
espana,1992,Viana do Bolo,Vicedo (O)
espana,1993,Villacastín,Villaralto
espana,1994,Villadecanes,Villanueva de la Fuente
espana,1995,Villadiego,Villanueva de la Fuente
espana,1996,Villalpardo,Álora
espana,1997,Villanueva de la Serena,Villares (Los)
espana,1998,Zarautz,Zarza (La)
espana,1999,Zarza de Granadilla,Ágreda
