cod,nombre,categoria,tipo_dep,lat,lon,vecino_cod,vecino_nombre,vecino_cat,vecino_tipo_dep,vecino_lat,vecino_lon,dist_km,tipo_red,linea
11601,IRUN MERCANCIAS,S,Estación,43.3384391965176,-1.80581422393897,11600,IRUN,P,Estación,43.3394674622082,-1.80130534409504,0.3,N.Cercanías >= 80 cir/día,"100-MADRID-CHAMARTIN-CLARA CAMPOAMOR-P.K. 641,181 (FRONTERA)"
11601,IRUN MERCANCIAS,S,Estación,43.3384391965176,-1.80581422393897,11518,VENTAS DE IRUN (APD),S,Punto KM,43.3304358683844,-1.81680016355913,1.3,N.Cercanías >= 80 cir/día,"100-MADRID-CHAMARTIN-CLARA CAMPOAMOR-P.K. 641,181 (FRONTERA)"
12001,LOS NEGRALES (APD),P,Punto KM,40.6385654937597,-4.02191178267421,10200,VILLALBA DE GUADARRAMA,P,Estación,40.6264759745424,-4.00806871066833,1.9,N.Cercanías >= 80 cir/día,110-VILLALBA GUADARR-SEGOVIA
12001,LOS NEGRALES (APD),P,Punto KM,40.6385654937597,-4.02191178267421,12002,ALPEDRETE,P,Túnel,40.6582506253164,-4.03512698026702,2.7,N.Cercanías >= 80 cir/día,110-VILLALBA GUADARR-SEGOVIA
12002,ALPEDRETE,P,Túnel,40.6582506253164,-4.03512698026702,12001,LOS NEGRALES (APD),P,Punto KM,40.6385654937597,-4.02191178267421,2.7,N.Cercanías >= 80 cir/día,110-VILLALBA GUADARR-SEGOVIA
12002,ALPEDRETE,P,Túnel,40.6582506253164,-4.03512698026702,12004,COLLADO MEDIANO,P,Túnel,40.69273876675,-4.03587686247476,6.0,N.Cercanías >= 80 cir/día,110-VILLALBA GUADARR-SEGOVIA
12004,COLLADO MEDIANO,P,Túnel,40.69273876675,-4.03587686247476,12005,LOS MOLINOS-GUADARRAMA,P,Túnel,40.7066195554116,-4.06719160301823,3.6,N.Cercanías >= 80 cir/día,110-VILLALBA GUADARR-SEGOVIA
12004,COLLADO MEDIANO,P,Túnel,40.69273876675,-4.03587686247476,12002,ALPEDRETE,P,Túnel,40.6582506253164,-4.03512698026702,6.0,N.Cercanías >= 80 cir/día,110-VILLALBA GUADARR-SEGOVIA
12005,LOS MOLINOS-GUADARRAMA,P,Túnel,40.7066195554116,-4.06719160301823,12004,COLLADO MEDIANO,P,Túnel,40.69273876675,-4.03587686247476,3.6,N.Cercanías >= 80 cir/día,110-VILLALBA GUADARR-SEGOVIA
12005,LOS MOLINOS-GUADARRAMA,P,Túnel,40.7066195554116,-4.06719160301823,12006,CERCEDILLA,P,Túnel,40.7374871277599,-4.06647004457736,5.4,N.Cercanías >= 80 cir/día,110-VILLALBA GUADARR-SEGOVIA
12006,CERCEDILLA,P,Túnel,40.7374871277599,-4.06647004457736,12015,CERCEDILLA-PUEBLO (APD),S,Apartadero,40.7398296453012,-4.05900007878806,0.9,N.Cercanías >= 80 cir/día,116-CERCEDILLA-LOS COTOS
12006,CERCEDILLA,P,Túnel,40.7374871277599,-4.06647004457736,12005,LOS MOLINOS-GUADARRAMA,P,Túnel,40.7066195554116,-4.06719160301823,5.4,N.Cercanías >= 80 cir/día,110-VILLALBA GUADARR-SEGOVIA
12006,CERCEDILLA,P,Túnel,40.7374871277599,-4.06647004457736,12007,TABLADA,P,Túnel,40.7056437841402,-4.12538525298794,6.8,Uso mercancías,110-VILLALBA GUADARR-SEGOVIA
12007,TABLADA,P,Túnel,40.7056437841402,-4.12538525298794,12008,GUDILLOS (APD),P,Punto KM,40.7169018074882,-4.15773372509912,3.3,Uso mercancías,110-VILLALBA GUADARR-SEGOVIA
12007,TABLADA,P,Túnel,40.7056437841402,-4.12538525298794,12006,CERCEDILLA,P,Túnel,40.7374871277599,-4.06647004457736,6.8,Uso mercancías,110-VILLALBA GUADARR-SEGOVIA
12008,GUDILLOS (APD),P,Punto KM,40.7169018074882,-4.15773372509912,12009,SAN RAFAEL (APD),P,Punto KM,40.7149448642035,-4.18142497907655,2.3,Uso mercancías,110-VILLALBA GUADARR-SEGOVIA
12008,GUDILLOS (APD),P,Punto KM,40.7169018074882,-4.15773372509912,12007,TABLADA,P,Túnel,40.7056437841402,-4.12538525298794,3.3,Uso mercancías,110-VILLALBA GUADARR-SEGOVIA
12009,SAN RAFAEL (APD),P,Punto KM,40.7149448642035,-4.18142497907655,12008,GUDILLOS (APD),P,Punto KM,40.7169018074882,-4.15773372509912,2.3,Uso mercancías,110-VILLALBA GUADARR-SEGOVIA
12009,SAN RAFAEL (APD),P,Punto KM,40.7149448642035,-4.18142497907655,12010,EL ESPINAR,P,Túnel,40.7408301719667,-4.18955081264135,3.3,Uso mercancías,110-VILLALBA GUADARR-SEGOVIA
12010,EL ESPINAR,P,Túnel,40.7408301719667,-4.18955081264135,12009,SAN RAFAEL (APD),P,Punto KM,40.7149448642035,-4.18142497907655,3.3,Uso mercancías,110-VILLALBA GUADARR-SEGOVIA
12010,EL ESPINAR,P,Túnel,40.7408301719667,-4.18955081264135,12011,LOS ANGELES DE SAN R. (APD),P,Punto KM,40.7785248818101,-4.20740868553948,5.3,Uso mercancías,110-VILLALBA GUADARR-SEGOVIA
12011,LOS ANGELES DE SAN R. (APD),P,Punto KM,40.7785248818101,-4.20740868553948,12012,OTERO-HERREROS (APD),P,Punto KM,40.8009016350598,-4.2035566175164,3.1,Uso mercancías,110-VILLALBA GUADARR-SEGOVIA
12011,LOS ANGELES DE SAN R. (APD),P,Punto KM,40.7785248818101,-4.20740868553948,12010,EL ESPINAR,P,Túnel,40.7408301719667,-4.18955081264135,5.3,Uso mercancías,110-VILLALBA GUADARR-SEGOVIA
12012,OTERO-HERREROS (APD),P,Punto KM,40.8009016350598,-4.2035566175164,12011,LOS ANGELES DE SAN R. (APD),P,Punto KM,40.7785248818101,-4.20740868553948,3.1,Uso mercancías,110-VILLALBA GUADARR-SEGOVIA
12012,OTERO-HERREROS (APD),P,Punto KM,40.8009016350598,-4.2035566175164,12013,ORTIGOSA DEL MONTE (APD),P,Punto KM,40.8327024154764,-4.16815017600797,5.3,Uso mercancías,110-VILLALBA GUADARR-SEGOVIA
12013,ORTIGOSA DEL MONTE (APD),P,Punto KM,40.8327024154764,-4.16815017600797,12014,NAVAS DE RIOFRIO-LA LOSA,P,Túnel,40.8566436286423,-4.14114216069553,3.6,Uso mercancías,110-VILLALBA GUADARR-SEGOVIA
12013,ORTIGOSA DEL MONTE (APD),P,Punto KM,40.8327024154764,-4.16815017600797,12012,OTERO-HERREROS (APD),P,Punto KM,40.8009016350598,-4.2035566175164,5.3,Uso mercancías,110-VILLALBA GUADARR-SEGOVIA
12014,NAVAS DE RIOFRIO-LA LOSA,P,Túnel,40.8566436286423,-4.14114216069553,12013,ORTIGOSA DEL MONTE (APD),P,Punto KM,40.8327024154764,-4.16815017600797,3.6,Uso mercancías,110-VILLALBA GUADARR-SEGOVIA
12014,NAVAS DE RIOFRIO-LA LOSA,P,Túnel,40.8566436286423,-4.14114216069553,12100,SEGOVIA,P,Estación,40.9342240718932,-4.11350444487436,9.9,Uso mercancías,110-VILLALBA GUADARR-SEGOVIA
12015,CERCEDILLA-PUEBLO (APD),S,Apartadero,40.7398296453012,-4.05900007878806,12016,LAS ERAS Y LOS CASTAÑOS (APD),S,Apartadero,40.7468565163455,-4.05703471069533,0.8,N.Cercanías >= 80 cir/día,116-CERCEDILLA-LOS COTOS
12015,CERCEDILLA-PUEBLO (APD),S,Apartadero,40.7398296453012,-4.05900007878806,12006,CERCEDILLA,P,Túnel,40.7374871277599,-4.06647004457736,0.9,N.Cercanías >= 80 cir/día,116-CERCEDILLA-LOS COTOS
12016,LAS ERAS Y LOS CASTAÑOS (APD),S,Apartadero,40.7468565163455,-4.05703471069533,12015,CERCEDILLA-PUEBLO (APD),S,Apartadero,40.7398296453012,-4.05900007878806,0.8,N.Cercanías >= 80 cir/día,116-CERCEDILLA-LOS COTOS
12016,LAS ERAS Y LOS CASTAÑOS (APD),S,Apartadero,40.7468565163455,-4.05703471069533,12017,CAMORRITOS,S,Apartadero,40.7558980151565,-4.04775922911135,1.7,N.Cercanías >= 80 cir/día,116-CERCEDILLA-LOS COTOS
12017,CAMORRITOS,S,Apartadero,40.7558980151565,-4.04775922911135,12016,LAS ERAS Y LOS CASTAÑOS (APD),S,Apartadero,40.7468565163455,-4.05703471069533,1.7,N.Cercanías >= 80 cir/día,116-CERCEDILLA-LOS COTOS
12017,CAMORRITOS,S,Apartadero,40.7558980151565,-4.04775922911135,12018,SIETE PICOS,S,Apartadero,40.7639679018555,-4.03721876550623,2.0,N.Cercanías >= 80 cir/día,116-CERCEDILLA-LOS COTOS
12018,SIETE PICOS,S,Apartadero,40.7639679018555,-4.03721876550623,12017,CAMORRITOS,S,Apartadero,40.7558980151565,-4.04775922911135,2.0,N.Cercanías >= 80 cir/día,116-CERCEDILLA-LOS COTOS
12018,SIETE PICOS,S,Apartadero,40.7639679018555,-4.03721876550623,12019,COLLADO ALBO,S,Apartadero,40.7643057982415,-4.02628081565466,2.2,N.Cercanías >= 80 cir/día,116-CERCEDILLA-LOS COTOS
12019,COLLADO ALBO,S,Apartadero,40.7643057982415,-4.02628081565466,12018,SIETE PICOS,S,Apartadero,40.7639679018555,-4.03721876550623,2.2,N.Cercanías >= 80 cir/día,116-CERCEDILLA-LOS COTOS
12019,COLLADO ALBO,S,Apartadero,40.7643057982415,-4.02628081565466,12020,PUERTO DE NAVACERRADA,P,Túnel,40.7844441505355,-4.00474863424621,3.5,N.Cercanías >= 80 cir/día,116-CERCEDILLA-LOS COTOS
12020,PUERTO DE NAVACERRADA,P,Túnel,40.7844441505355,-4.00474863424621,12021,DOS CASTILLAS (APD),S,Apartadero,40.7917757535004,-4.00121256094777,1.0,N.Cercanías >= 80 cir/día,116-CERCEDILLA-LOS COTOS
12020,PUERTO DE NAVACERRADA,P,Túnel,40.7844441505355,-4.00474863424621,12019,COLLADO ALBO,S,Apartadero,40.7643057982415,-4.02628081565466,3.5,N.Cercanías >= 80 cir/día,116-CERCEDILLA-LOS COTOS
12021,DOS CASTILLAS (APD),S,Apartadero,40.7917757535004,-4.00121256094777,12020,PUERTO DE NAVACERRADA,P,Túnel,40.7844441505355,-4.00474863424621,1.0,N.Cercanías >= 80 cir/día,116-CERCEDILLA-LOS COTOS
12021,DOS CASTILLAS (APD),S,Apartadero,40.7917757535004,-4.00121256094777,12022,VAQUERIZAS,S,Apartadero,40.8030174148035,-3.9836325534138,2.7,N.Cercanías >= 80 cir/día,116-CERCEDILLA-LOS COTOS
12022,VAQUERIZAS,S,Apartadero,40.8030174148035,-3.9836325534138,12021,DOS CASTILLAS (APD),S,Apartadero,40.7917757535004,-4.00121256094777,2.7,N.Cercanías >= 80 cir/día,116-CERCEDILLA-LOS COTOS
12022,VAQUERIZAS,S,Apartadero,40.8030174148035,-3.9836325534138,12023,LOS COTOS,P,Túnel,40.8222649046583,-3.9645325758985,3.4,N.Cercanías >= 80 cir/día,116-CERCEDILLA-LOS COTOS
12023,LOS COTOS,P,Túnel,40.8222649046583,-3.9645325758985,12022,VAQUERIZAS,S,Apartadero,40.8030174148035,-3.9836325534138,3.4,N.Cercanías >= 80 cir/día,116-CERCEDILLA-LOS COTOS
12100,SEGOVIA,P,Estación,40.9342240718932,-4.11350444487436,12014,NAVAS DE RIOFRIO-LA LOSA,P,Túnel,40.8566436286423,-4.14114216069553,9.9,Uso mercancías,110-VILLALBA GUADARR-SEGOVIA
13001,POBES,S,Túnel,42.8050025564228,-2.90716797581458,13002,ZUHATZU,S,Túnel,42.8685921336566,-2.89622468539023,7.4,Uso mercancías,700-INT. ABANDO IND. PRIETO-CASETAS
13001,POBES,S,Túnel,42.8050025564228,-2.90716797581458,11200,MIRANDA DE EBRO,P,Estación,42.6907539972452,-2.94110972517933,14.9,Uso mercancías,700-INT. ABANDO IND. PRIETO-CASETAS
13002,ZUHATZU,S,Túnel,42.8685921336566,-2.89622468539023,13001,POBES,S,Túnel,42.8050025564228,-2.90716797581458,7.4,Uso mercancías,700-INT. ABANDO IND. PRIETO-CASETAS
13002,ZUHATZU,S,Túnel,42.8685921336566,-2.89622468539023,13003,IZARRA,S,Apeadero,42.9513951384528,-2.90078750585488,12.0,Uso mercancías,700-INT. ABANDO IND. PRIETO-CASETAS
13003,IZARRA,S,Apeadero,42.9513951384528,-2.90078750585488,13004,INOSO-OIARDO,S,Túnel,42.9929806070387,-2.91583964480694,5.5,Uso mercancías,700-INT. ABANDO IND. PRIETO-CASETAS
13003,IZARRA,S,Apeadero,42.9513951384528,-2.90078750585488,13002,ZUHATZU,S,Túnel,42.8685921336566,-2.89622468539023,12.0,Uso mercancías,700-INT. ABANDO IND. PRIETO-CASETAS
13004,INOSO-OIARDO,S,Túnel,42.9929806070387,-2.91583964480694,13003,IZARRA,S,Apeadero,42.9513951384528,-2.90078750585488,5.5,Uso mercancías,700-INT. ABANDO IND. PRIETO-CASETAS
13004,INOSO-OIARDO,S,Túnel,42.9929806070387,-2.91583964480694,13005,LEZAMA,S,Túnel,43.020829580276,-2.98458046682431,9.1,Uso mercancías,700-INT. ABANDO IND. PRIETO-CASETAS
13005,LEZAMA,S,Túnel,43.020829580276,-2.98458046682431,13006,ARTOMAÑA,S,Túnel,42.9867745141651,-2.97972871077708,6.7,Uso mercancías,700-INT. ABANDO IND. PRIETO-CASETAS
13005,LEZAMA,S,Túnel,43.020829580276,-2.98458046682431,13004,INOSO-OIARDO,S,Túnel,42.9929806070387,-2.91583964480694,9.1,Uso mercancías,700-INT. ABANDO IND. PRIETO-CASETAS
13006,ARTOMAÑA,S,Túnel,42.9867745141651,-2.97972871077708,13005,LEZAMA,S,Túnel,43.020829580276,-2.98458046682431,6.7,Uso mercancías,700-INT. ABANDO IND. PRIETO-CASETAS
13006,ARTOMAÑA,S,Túnel,42.9867745141651,-2.97972871077708,13100,ORDUÑA,S,Estación,42.9946062272506,-3.01582851366616,7.2,Uso mercancías,700-INT. ABANDO IND. PRIETO-CASETAS
13100,ORDUÑA,S,Estación,42.9946062272506,-3.01582851366616,13116,IÑARRATXU (APD),S,Punto KM,43.0357972341194,-3.00390293674697,5.2,N.Cercanías >= 80 cir/día,700-INT. ABANDO IND. PRIETO-CASETAS
13100,ORDUÑA,S,Estación,42.9946062272506,-3.01582851366616,13006,ARTOMAÑA,S,Túnel,42.9867745141651,-2.97972871077708,7.2,Uso mercancías,700-INT. ABANDO IND. PRIETO-CASETAS
13101,AMURRIO,S,Estación,43.0489884619303,-3.00197224906819,13121,AMURRIO IPARRALDE (APD),S,Punto KM,43.057729368044,-2.9962709881503,1.1,N.Cercanías >= 80 cir/día,700-INT. ABANDO IND. PRIETO-CASETAS
13101,AMURRIO,S,Estación,43.0489884619303,-3.00197224906819,13116,IÑARRATXU (APD),S,Punto KM,43.0357972341194,-3.00390293674697,1.5,N.Cercanías >= 80 cir/día,700-INT. ABANDO IND. PRIETO-CASETAS
13102,SALBIO (APD),S,Punto KM,43.0741417301605,-2.99940471523256,13121,AMURRIO IPARRALDE (APD),S,Punto KM,43.057729368044,-2.9962709881503,1.9,N.Cercanías >= 80 cir/día,700-INT. ABANDO IND. PRIETO-CASETAS
13102,SALBIO (APD),S,Punto KM,43.0741417301605,-2.99940471523256,13103,LUIAONDO (APD),S,Punto KM,43.0935878899831,-2.99973311022997,2.3,N.Cercanías >= 80 cir/día,700-INT. ABANDO IND. PRIETO-CASETAS
13103,LUIAONDO (APD),S,Punto KM,43.0935878899831,-2.99973311022997,13102,SALBIO (APD),S,Punto KM,43.0741417301605,-2.99940471523256,2.3,N.Cercanías >= 80 cir/día,700-INT. ABANDO IND. PRIETO-CASETAS
13103,LUIAONDO (APD),S,Punto KM,43.0935878899831,-2.99973311022997,13104,SANTA CRUZ DE LLODIO (APD),S,Punto KM,43.1328327690821,-2.9698496199901,5.3,N.Cercanías >= 80 cir/día,700-INT. ABANDO IND. PRIETO-CASETAS
13104,SANTA CRUZ DE LLODIO (APD),S,Punto KM,43.1328327690821,-2.9698496199901,13106,LLODIO,P,Estación,43.1423202070821,-2.96066982299325,1.3,N.Cercanías >= 80 cir/día,700-INT. ABANDO IND. PRIETO-CASETAS
13104,SANTA CRUZ DE LLODIO (APD),S,Punto KM,43.1328327690821,-2.9698496199901,13103,LUIAONDO (APD),S,Punto KM,43.0935878899831,-2.99973311022997,5.3,N.Cercanías >= 80 cir/día,700-INT. ABANDO IND. PRIETO-CASETAS
13106,LLODIO,P,Estación,43.1423202070821,-2.96066982299325,13104,SANTA CRUZ DE LLODIO (APD),S,Punto KM,43.1328327690821,-2.9698496199901,1.3,N.Cercanías >= 80 cir/día,700-INT. ABANDO IND. PRIETO-CASETAS
13106,LLODIO,P,Estación,43.1423202070821,-2.96066982299325,13107,ARETA (APD),S,Punto KM,43.1451046803939,-2.94339950629123,1.7,N.Cercanías >= 80 cir/día,700-INT. ABANDO IND. PRIETO-CASETAS
13107,ARETA (APD),S,Punto KM,43.1451046803939,-2.94339950629123,13117,ARAKALDO (APD),S,Punto KM,43.1526322387389,-2.93861748806194,1.2,N.Cercanías >= 80 cir/día,700-INT. ABANDO IND. PRIETO-CASETAS
13107,ARETA (APD),S,Punto KM,43.1451046803939,-2.94339950629123,13106,LLODIO,P,Estación,43.1423202070821,-2.96066982299325,1.7,N.Cercanías >= 80 cir/día,700-INT. ABANDO IND. PRIETO-CASETAS
13108,ARBIDE (APD),S,Punto KM,43.1631613210808,-2.92764568187468,13109,ARRANKUDIAGA (APD),S,Punto KM,43.1698724322867,-2.9182407364163,1.3,N.Cercanías >= 80 cir/día,700-INT. ABANDO IND. PRIETO-CASETAS
13108,ARBIDE (APD),S,Punto KM,43.1631613210808,-2.92764568187468,13117,ARAKALDO (APD),S,Punto KM,43.1526322387389,-2.93861748806194,1.8,N.Cercanías >= 80 cir/día,700-INT. ABANDO IND. PRIETO-CASETAS
13109,ARRANKUDIAGA (APD),S,Punto KM,43.1698724322867,-2.9182407364163,13115,BAKIOLA (APD),S,Punto KM,43.1769787257788,-2.90909539103259,1.1,N.Cercanías >= 80 cir/día,700-INT. ABANDO IND. PRIETO-CASETAS
13109,ARRANKUDIAGA (APD),S,Punto KM,43.1698724322867,-2.9182407364163,13108,ARBIDE (APD),S,Punto KM,43.1631613210808,-2.92764568187468,1.3,N.Cercanías >= 80 cir/día,700-INT. ABANDO IND. PRIETO-CASETAS
13110,UGAO-MIRABALLES,S,Túnel,43.1790702778153,-2.90271067316104,13115,BAKIOLA (APD),S,Punto KM,43.1769787257788,-2.90909539103259,0.6,N.Cercanías >= 80 cir/día,700-INT. ABANDO IND. PRIETO-CASETAS
13110,UGAO-MIRABALLES,S,Túnel,43.1790702778153,-2.90271067316104,13111,ARRIGORRIAGA,S,Estación,43.2100697842544,-2.88855005355834,4.4,N.Cercanías >= 80 cir/día,700-INT. ABANDO IND. PRIETO-CASETAS
13111,ARRIGORRIAGA,S,Estación,43.2100697842544,-2.88855005355834,13112,BASAURI (APD),S,Punto KM,43.223384895575,-2.88222292676607,1.8,N.Cercanías >= 80 cir/día,700-INT. ABANDO IND. PRIETO-CASETAS
13111,ARRIGORRIAGA,S,Estación,43.2100697842544,-2.88855005355834,13110,UGAO-MIRABALLES,S,Túnel,43.1790702778153,-2.90271067316104,4.4,N.Cercanías >= 80 cir/día,700-INT. ABANDO IND. PRIETO-CASETAS
13112,BASAURI (APD),S,Punto KM,43.223384895575,-2.88222292676607,13118,ABAROA-SAN MIGUEL (APD),S,Punto KM,43.2258387844003,-2.88733208461641,0.5,N.Cercanías >= 80 cir/día,700-INT. ABANDO IND. PRIETO-CASETAS
13112,BASAURI (APD),S,Punto KM,43.223384895575,-2.88222292676607,13111,ARRIGORRIAGA,S,Estación,43.2100697842544,-2.88855005355834,1.8,N.Cercanías >= 80 cir/día,700-INT. ABANDO IND. PRIETO-CASETAS
13113,BIDEBIETA-BASAURI,S,Estación,43.2369159225987,-2.88955044442341,13118,ABAROA-SAN MIGUEL (APD),S,Punto KM,43.2258387844003,-2.88733208461641,1.4,N.Cercanías >= 80 cir/día,700-INT. ABANDO IND. PRIETO-CASETAS
13113,BIDEBIETA-BASAURI,S,Estación,43.2369159225987,-2.88955044442341,13114,OLLARGAN,S,Túnel,43.2424457020983,-2.91649995270181,2.6,N.Cercanías >= 80 cir/día,700-INT. ABANDO IND. PRIETO-CASETAS
13114,OLLARGAN,S,Túnel,43.2424457020983,-2.91649995270181,13119,LA PEÑA DE BILBAO (APD),S,Punto KM,43.2400447300803,-2.9238375780108,0.8,N.Cercanías >= 80 cir/día,700-INT. ABANDO IND. PRIETO-CASETAS
13114,OLLARGAN,S,Túnel,43.2424457020983,-2.91649995270181,13113,BIDEBIETA-BASAURI,S,Estación,43.2369159225987,-2.88955044442341,2.6,N.Cercanías >= 80 cir/día,700-INT. ABANDO IND. PRIETO-CASETAS
13115,BAKIOLA (APD),S,Punto KM,43.1769787257788,-2.90909539103259,13110,UGAO-MIRABALLES,S,Túnel,43.1790702778153,-2.90271067316104,0.6,N.Cercanías >= 80 cir/día,700-INT. ABANDO IND. PRIETO-CASETAS
13115,BAKIOLA (APD),S,Punto KM,43.1769787257788,-2.90909539103259,13109,ARRANKUDIAGA (APD),S,Punto KM,43.1698724322867,-2.9182407364163,1.1,N.Cercanías >= 80 cir/día,700-INT. ABANDO IND. PRIETO-CASETAS
13116,IÑARRATXU (APD),S,Punto KM,43.0357972341194,-3.00390293674697,13101,AMURRIO,S,Estación,43.0489884619303,-3.00197224906819,1.5,N.Cercanías >= 80 cir/día,700-INT. ABANDO IND. PRIETO-CASETAS
13116,IÑARRATXU (APD),S,Punto KM,43.0357972341194,-3.00390293674697,13100,ORDUÑA,S,Estación,42.9946062272506,-3.01582851366616,5.2,N.Cercanías >= 80 cir/día,700-INT. ABANDO IND. PRIETO-CASETAS
13117,ARAKALDO (APD),S,Punto KM,43.1526322387389,-2.93861748806194,13107,ARETA (APD),S,Punto KM,43.1451046803939,-2.94339950629123,1.2,N.Cercanías >= 80 cir/día,700-INT. ABANDO IND. PRIETO-CASETAS
13117,ARAKALDO (APD),S,Punto KM,43.1526322387389,-2.93861748806194,13108,ARBIDE (APD),S,Punto KM,43.1631613210808,-2.92764568187468,1.8,N.Cercanías >= 80 cir/día,700-INT. ABANDO IND. PRIETO-CASETAS
13118,ABAROA-SAN MIGUEL (APD),S,Punto KM,43.2258387844003,-2.88733208461641,13112,BASAURI (APD),S,Punto KM,43.223384895575,-2.88222292676607,0.5,N.Cercanías >= 80 cir/día,700-INT. ABANDO IND. PRIETO-CASETAS
13118,ABAROA-SAN MIGUEL (APD),S,Punto KM,43.2258387844003,-2.88733208461641,13113,BIDEBIETA-BASAURI,S,Estación,43.2369159225987,-2.88955044442341,1.4,N.Cercanías >= 80 cir/día,700-INT. ABANDO IND. PRIETO-CASETAS
13119,LA PEÑA DE BILBAO (APD),S,Punto KM,43.2400447300803,-2.9238375780108,13114,OLLARGAN,S,Túnel,43.2424457020983,-2.91649995270181,0.8,N.Cercanías >= 80 cir/día,700-INT. ABANDO IND. PRIETO-CASETAS
13119,LA PEÑA DE BILBAO (APD),S,Punto KM,43.2400447300803,-2.9238375780108,13120,MIRIBILLA (APD),S,Punto KM,43.2486746471176,-2.92883031615081,1.1,N.Cercanías >= 80 cir/día,700-INT. ABANDO IND. PRIETO-CASETAS
13120,MIRIBILLA (APD),S,Punto KM,43.2486746471176,-2.92883031615081,A1311,AGUJA DE ENLACE,S,Bifurcación,43.2514014859127,-2.93133806997482,0.4,N.Cercanías >= 80 cir/día,700-INT. ABANDO IND. PRIETO-CASETAS
13120,MIRIBILLA (APD),S,Punto KM,43.2486746471176,-2.92883031615081,13119,LA PEÑA DE BILBAO (APD),S,Punto KM,43.2400447300803,-2.9238375780108,1.1,N.Cercanías >= 80 cir/día,700-INT. ABANDO IND. PRIETO-CASETAS
13121,AMURRIO IPARRALDE (APD),S,Punto KM,43.057729368044,-2.9962709881503,13101,AMURRIO,S,Estación,43.0489884619303,-3.00197224906819,1.1,N.Cercanías >= 80 cir/día,700-INT. ABANDO IND. PRIETO-CASETAS
13121,AMURRIO IPARRALDE (APD),S,Punto KM,43.057729368044,-2.9962709881503,13102,SALBIO (APD),S,Punto KM,43.0741417301605,-2.99940471523256,1.9,N.Cercanías >= 80 cir/día,700-INT. ABANDO IND. PRIETO-CASETAS
13200,INTERMODAL ABANDO IND. PRIETO,P,Estación,43.260605918313,-2.92760803795981,13205,ZABALBURU (APD),S,Punto KM,43.2562507595059,-2.93261904684792,0.6,N.Cercanías >= 80 cir/día,720-INT. ABANDO IND. PRIETO-SANTURTZI
13200,INTERMODAL ABANDO IND. PRIETO,P,Estación,43.260605918313,-2.92760803795981,A1311,AGUJA DE ENLACE,S,Bifurcación,43.2514014859127,-2.93133806997482,1.2,N.Cercanías >= 80 cir/día,700-INT. ABANDO IND. PRIETO-CASETAS
13201,LA CASILLA,S,Estación,43.2538027313692,-2.93994515281757,13206,AMETZOLA (APD),P,Punto KM,43.2546437422395,-2.94366580055477,0.3,N.Cercanías >= 80 cir/día,720-INT. ABANDO IND. PRIETO-SANTURTZI
13201,LA CASILLA,S,Estación,43.2538027313692,-2.93994515281757,13205,ZABALBURU (APD),S,Punto KM,43.2562507595059,-2.93261904684792,0.7,N.Cercanías >= 80 cir/día,720-INT. ABANDO IND. PRIETO-SANTURTZI
13201,LA CASILLA,S,Estación,43.2538027313692,-2.93994515281757,A1311,AGUJA DE ENLACE,S,Bifurcación,43.2514014859127,-2.93133806997482,0.8,Uso mercancías,726-AGUJA ENLACE-BIF. LA CASILLA
13201,LA CASILLA,S,Estación,43.2538027313692,-2.93994515281757,B1320,BIFURCACION LA CASILLA,S,Bifurcación,43.2635670887672,-2.95140605515451,1.2,Uso mercancías,726-AGUJA ENLACE-BIF. LA CASILLA
13205,ZABALBURU (APD),S,Punto KM,43.2562507595059,-2.93261904684792,13200,INTERMODAL ABANDO IND. PRIETO,P,Estación,43.260605918313,-2.92760803795981,0.6,N.Cercanías >= 80 cir/día,720-INT. ABANDO IND. PRIETO-SANTURTZI
13205,ZABALBURU (APD),S,Punto KM,43.2562507595059,-2.93261904684792,13201,LA CASILLA,S,Estación,43.2538027313692,-2.93994515281757,0.7,N.Cercanías >= 80 cir/día,720-INT. ABANDO IND. PRIETO-SANTURTZI
13206,AMETZOLA (APD),P,Punto KM,43.2546437422395,-2.94366580055477,13201,LA CASILLA,S,Estación,43.2538027313692,-2.93994515281757,0.3,N.Cercanías >= 80 cir/día,720-INT. ABANDO IND. PRIETO-SANTURTZI
13206,AMETZOLA (APD),P,Punto KM,43.2546437422395,-2.94366580055477,13207,AUTONOMIA (APD),S,Punto KM,43.2582422261285,-2.94605717546565,0.5,N.Cercanías >= 80 cir/día,720-INT. ABANDO IND. PRIETO-SANTURTZI
13207,AUTONOMIA (APD),S,Punto KM,43.2582422261285,-2.94605717546565,13206,AMETZOLA (APD),P,Punto KM,43.2546437422395,-2.94366580055477,0.5,N.Cercanías >= 80 cir/día,720-INT. ABANDO IND. PRIETO-SANTURTZI
13207,AUTONOMIA (APD),S,Punto KM,43.2582422261285,-2.94605717546565,13208,SAN MAMES (APD),S,Punto KM,43.261490074722,-2.9487925907278,0.5,N.Cercanías >= 80 cir/día,720-INT. ABANDO IND. PRIETO-SANTURTZI
13208,SAN MAMES (APD),S,Punto KM,43.261490074722,-2.9487925907278,B1320,BIFURCACION LA CASILLA,S,Bifurcación,43.2635670887672,-2.95140605515451,0.3,N.Cercanías >= 80 cir/día,720-INT. ABANDO IND. PRIETO-SANTURTZI
